transaction_id,account_age_days,credit_score_band,kyc_level,avg_monthly_spend,transaction_amount,is_international,ip_risk_score,txn_count_1h,txn_count_24h,failed_txn_count_24h,geo_distance_from_last_txn,amount_deviation_from_user_mean,is_weekend,payment_channel_card,payment_channel_upi,payment_channel_wallet,device_type_mobile,device_type_tablet
128746,1361,2,3,6499.319481,959.83213,0,0.164183,2,0,0,21.651561,743.188147,0,1.0,0.0,0.0,0.0,0.0
281999,1291,5,1,2524.136245,10620.954185,0,0.50007,5,3,0,26.917192,10536.81631,0,1.0,0.0,0.0,1.0,0.0
290913,774,1,3,8284.472828,740.944331,0,0.302963,1,2,0,74.338924,464.795237,0,1.0,0.0,0.0,1.0,0.0
267301,161,5,3,1868.671379,3757.793715,1,0.275324,1,4,1,56.9441,3695.504669,0,0.0,0.0,0.0,0.0,0.0
84894,1019,1,3,3745.618345,4602.514471,0,0.171521,0,1,0,4.627321,4477.660527,0,1.0,0.0,0.0,1.0,0.0
254706,1980,2,1,8337.198372,1588.001845,0,0.416096,1,5,0,26.901881,1310.095233,0,0.0,1.0,0.0,0.0,0.0
35387,435,4,1,3784.051531,1813.551086,0,0.08803,0,1,0,41.99839,1687.416035,1,0.0,1.0,0.0,1.0,0.0
387985,1842,5,1,4360.961229,2540.551007,0,0.266023,2,3,0,37.785772,2395.185633,0,0.0,1.0,0.0,1.0,0.0
274801,1351,3,1,3675.179319,1344.908837,1,0.290124,0,4,0,12.908084,1222.40286,1,0.0,1.0,0.0,1.0,0.0
388355,1081,3,1,2890.701962,5321.380933,0,0.148378,1,0,0,55.129311,5225.024201,1,1.0,0.0,0.0,1.0,0.0
200440,1410,2,3,3264.385724,442.747328,0,0.223865,0,2,1,67.127574,333.93447,0,1.0,0.0,0.0,1.0,0.0
240189,335,3,3,2233.231864,474.086909,0,0.123322,0,4,0,15.633959,399.645847,0,1.0,0.0,0.0,1.0,0.0
281325,1083,3,2,5692.63316,902.336,0,0.284762,2,5,0,27.320946,712.581561,0,1.0,0.0,0.0,1.0,0.0
274932,1265,2,2,5394.750945,3609.36457,0,0.319574,4,6,1,21.706137,3429.539539,1,0.0,0.0,0.0,1.0,0.0
225419,882,4,1,1855.303419,4524.797906,0,0.166284,2,7,1,47.402388,4462.954458,0,0.0,1.0,0.0,0.0,0.0
300156,661,4,1,3194.460568,948.929348,0,0.526835,0,6,1,68.42333,842.447329,1,0.0,0.0,1.0,0.0,0.0
147872,1850,5,2,6121.463076,689.528936,0,0.103114,1,1,0,66.763591,485.480167,0,1.0,0.0,0.0,0.0,0.0
386753,1671,1,2,2360.050684,1474.392087,0,0.116048,0,8,1,11.264579,1395.723731,0,1.0,0.0,0.0,1.0,0.0
78475,303,5,1,3915.384771,2137.017449,0,0.552214,2,1,0,14.358844,2006.504623,0,0.0,0.0,1.0,1.0,0.0
394475,329,1,3,8308.561537,1866.925442,0,0.218251,0,3,0,17.120601,1589.97339,1,0.0,0.0,0.0,0.0,0.0
20535,1787,2,2,8616.6784,3289.797714,0,0.211022,2,4,1,49.346243,3002.575101,1,0.0,1.0,0.0,0.0,0.0
39183,1089,5,1,9838.630604,4760.493591,0,0.490339,0,3,1,31.778565,4432.539238,0,0.0,1.0,0.0,1.0,0.0
26498,1747,4,1,161.165609,1630.306192,0,0.223591,0,2,1,12.952491,1624.934005,0,0.0,0.0,0.0,1.0,0.0
355505,1566,4,2,1778.435496,998.776645,0,0.144134,1,1,0,4.986569,939.495462,0,1.0,0.0,0.0,0.0,0.0
175431,901,5,2,5687.558358,2318.786138,0,0.241665,0,6,1,22.905299,2129.200859,1,0.0,0.0,0.0,0.0,1.0
29967,496,5,3,11089.846393,2781.502683,0,0.319616,0,1,0,76.040423,2411.841137,1,1.0,0.0,0.0,0.0,0.0
364323,1718,2,3,1719.359727,377.175248,0,0.552387,2,3,0,33.784014,319.863257,0,0.0,0.0,1.0,1.0,0.0
49609,394,1,2,7312.551294,4144.87705,0,0.766727,0,2,1,47.678965,3901.12534,0,1.0,0.0,0.0,0.0,0.0
183017,185,1,2,602.479832,1923.793525,0,0.250683,1,5,0,17.113532,1903.710864,1,1.0,0.0,0.0,0.0,0.0
385357,702,3,3,9931.116297,770.454012,0,0.055735,1,3,1,33.891772,439.416803,0,1.0,0.0,0.0,1.0,0.0
77044,992,1,1,1435.623796,1564.692936,0,0.582554,1,4,0,69.300559,1516.83881,0,0.0,0.0,1.0,0.0,0.0
124002,1182,3,1,1096.20478,837.480258,0,0.239121,1,5,2,23.691935,800.940099,1,0.0,1.0,0.0,1.0,0.0
142935,645,2,3,1835.400953,1994.006673,0,0.257146,1,2,1,30.660618,1932.826641,0,0.0,1.0,0.0,0.0,0.0
75734,1866,1,3,2222.678937,978.325109,0,0.2182,0,6,0,47.533014,904.235811,0,1.0,0.0,0.0,0.0,0.0
157865,1021,4,2,918.605812,2192.165332,0,0.225722,2,2,0,57.655885,2161.545139,0,0.0,1.0,0.0,1.0,0.0
177227,153,5,1,6877.65867,393.321416,0,0.140011,2,0,1,15.77413,164.066127,0,1.0,0.0,0.0,0.0,0.0
16006,885,2,1,9614.061698,2156.385098,0,0.455694,1,3,0,45.105424,1835.916374,0,1.0,0.0,0.0,1.0,0.0
331186,878,4,1,3586.004214,3799.874458,0,0.113407,0,3,0,18.164365,3680.340984,1,1.0,0.0,0.0,1.0,0.0
383306,1401,4,2,8002.404619,441.139581,0,0.27787,3,5,1,30.902475,174.392761,1,1.0,0.0,0.0,1.0,0.0
341685,1858,3,3,11822.495878,723.775724,0,0.430077,1,3,0,32.687315,329.692528,0,1.0,0.0,0.0,1.0,0.0
256186,1898,3,1,4736.337104,127.183034,0,0.572347,0,1,0,8.409964,-30.694869,0,0.0,1.0,0.0,1.0,0.0
332360,460,1,2,3821.200691,6585.057218,0,0.601832,1,2,0,35.652284,6457.683862,1,1.0,0.0,0.0,1.0,0.0
7561,1694,3,2,6167.561703,2570.107733,0,0.132941,3,3,0,40.796461,2364.522343,0,0.0,0.0,0.0,0.0,0.0
41268,1944,5,3,1693.319986,2338.952001,0,0.264366,2,1,1,37.569777,2282.508002,0,0.0,1.0,0.0,1.0,0.0
278338,441,3,3,8187.034071,3290.329774,0,0.083961,2,3,0,21.832022,3017.428638,1,0.0,1.0,0.0,1.0,0.0
2955,796,1,1,2605.618649,1317.119507,0,0.320541,0,4,0,35.42046,1230.265552,0,1.0,0.0,0.0,1.0,0.0
265167,1400,5,1,4019.815506,2660.035747,0,0.227758,0,2,0,38.093131,2526.041896,1,1.0,0.0,0.0,0.0,0.0
93847,1884,2,2,12889.762696,4243.59494,0,0.059774,0,5,1,14.03208,3813.936184,0,0.0,1.0,0.0,1.0,0.0
268325,1793,2,3,5625.481616,7707.08042,0,0.05872,0,2,2,9.948233,7519.564366,1,0.0,0.0,0.0,0.0,0.0
158069,1322,4,3,4151.698718,1404.95638,0,0.183033,2,1,0,17.81432,1266.566422,0,0.0,1.0,0.0,1.0,0.0
385797,1985,5,1,8611.719313,1454.531755,0,0.022277,2,3,1,21.682292,1167.474445,0,0.0,1.0,0.0,1.0,0.0
11663,1205,5,2,18440.82902,1120.762558,0,0.361521,1,5,0,12.966373,506.068258,0,1.0,0.0,0.0,1.0,0.0
122171,207,4,2,4754.598435,231.030027,0,0.533281,0,2,0,42.170751,72.543412,1,0.0,0.0,1.0,1.0,0.0
368053,1350,3,1,5220.988745,804.348257,0,0.332924,1,6,0,49.723771,630.315299,0,0.0,1.0,0.0,1.0,0.0
379139,273,4,1,2334.479562,5650.621859,0,0.314332,1,1,1,21.606837,5572.805874,0,0.0,1.0,0.0,1.0,0.0
381646,1326,2,2,3851.63259,1741.117672,0,0.103908,0,4,1,57.73742,1612.729919,0,0.0,0.0,1.0,0.0,0.0
221089,497,1,2,3809.440363,3180.315111,0,0.513753,2,3,0,41.828775,3053.333766,0,1.0,0.0,0.0,1.0,0.0
92861,1999,4,1,2393.523118,1575.926997,0,0.352664,1,4,0,59.545802,1496.142893,0,0.0,1.0,0.0,0.0,0.0
294199,863,3,2,8589.396486,1339.803662,0,0.382212,3,2,1,13.14616,1053.490446,0,1.0,0.0,0.0,1.0,0.0
177224,1429,3,2,2300.11266,6300.520561,0,0.587603,1,2,0,31.556567,6223.850139,0,1.0,0.0,0.0,0.0,0.0
266949,1243,4,2,3828.054875,77.324287,0,0.357761,1,2,1,18.099317,-50.277542,0,0.0,0.0,0.0,1.0,0.0
44771,597,2,3,5564.84195,3698.649338,0,0.180015,0,3,0,7.031799,3513.154606,0,1.0,0.0,0.0,1.0,0.0
343752,1183,4,3,2182.225999,4668.384258,0,0.563219,1,2,0,33.756689,4595.643391,1,1.0,0.0,0.0,1.0,0.0
271886,476,1,3,2711.160473,8348.225083,0,0.261655,2,2,1,5.529545,8257.853067,0,0.0,1.0,0.0,1.0,0.0
352711,787,1,1,1828.913821,4169.435158,0,0.207612,2,1,1,38.474653,4108.471364,1,0.0,1.0,0.0,1.0,0.0
58519,821,1,3,730.89235,6135.250427,0,0.424964,0,3,0,46.43487,6110.887349,0,1.0,0.0,0.0,0.0,0.0
75949,1767,3,3,11085.223462,3344.268572,0,0.122353,1,5,0,1.363441,2974.761123,1,0.0,1.0,0.0,0.0,0.0
360800,206,1,1,5676.938541,1367.396147,0,0.093391,2,4,0,32.636431,1178.164863,1,0.0,1.0,0.0,1.0,0.0
110415,1954,1,2,5246.202281,4659.687013,0,0.341756,1,1,0,61.311836,4484.813603,0,1.0,0.0,0.0,1.0,0.0
230633,1963,3,1,2462.053694,2241.909149,0,0.181885,0,4,0,28.426698,2159.840692,0,1.0,0.0,0.0,0.0,0.0
228576,1953,3,2,4018.978511,3044.632627,0,0.241468,1,2,0,7.748632,2910.666676,0,1.0,0.0,0.0,0.0,0.0
289589,198,2,1,5327.070111,3047.839235,0,0.403113,1,3,0,62.019994,2870.270231,0,0.0,0.0,0.0,0.0,0.0
84471,1510,3,1,1705.109949,3375.971705,0,0.146984,0,3,0,6.880657,3319.134706,1,0.0,0.0,1.0,1.0,0.0
1122,1895,1,2,3874.432178,4519.969718,0,0.124619,3,4,0,20.671355,4390.821978,0,0.0,0.0,1.0,1.0,0.0
237681,1399,5,3,1175.567438,1267.848509,0,0.386528,0,5,1,3.694313,1228.662928,1,1.0,0.0,0.0,1.0,0.0
207483,256,4,3,2663.870654,2897.334581,0,0.237623,1,4,0,15.329739,2808.538893,1,1.0,0.0,0.0,1.0,0.0
257194,1780,4,1,8235.908975,5040.387545,0,0.207125,1,2,2,3.093351,4765.857246,0,0.0,0.0,0.0,0.0,1.0
106181,154,2,2,8562.449854,2809.670412,0,0.275336,3,5,0,82.29759,2524.255417,0,1.0,0.0,0.0,1.0,0.0
290514,1727,3,3,5137.389822,2606.156934,0,0.072085,1,4,1,42.100765,2434.910607,1,0.0,0.0,0.0,1.0,0.0
256024,1582,3,2,8101.086416,2006.002858,0,0.234022,0,1,2,25.361359,1735.966644,1,1.0,0.0,0.0,0.0,0.0
326677,1935,3,1,3008.476084,409.267404,0,0.387915,1,3,0,77.091454,308.984867,0,1.0,0.0,0.0,0.0,1.0
127397,902,3,1,138.066212,1941.184956,0,0.513255,1,2,0,44.615042,1936.582749,1,0.0,1.0,0.0,1.0,0.0
190199,191,4,3,7030.781573,1369.646095,0,0.143698,1,2,0,101.813696,1135.28671,1,0.0,0.0,1.0,0.0,1.0
179955,764,1,1,13437.298539,2701.825082,0,0.069317,2,5,1,28.270345,2253.91513,0,0.0,0.0,1.0,1.0,0.0
393312,1951,5,2,1155.37439,690.071738,0,0.643676,1,3,0,67.433662,651.559259,1,1.0,0.0,0.0,1.0,0.0
232064,672,2,3,3098.511918,1398.997393,0,0.101401,3,2,1,73.704,1295.713662,0,0.0,0.0,0.0,0.0,0.0
320154,1212,1,2,9222.849739,2703.573652,0,0.084833,2,1,0,10.705772,2396.145327,0,0.0,1.0,0.0,1.0,0.0
175318,1476,2,1,5016.469983,150.299324,0,0.065327,1,1,1,1.715669,-16.916342,0,0.0,1.0,0.0,1.0,0.0
44682,654,1,3,1333.721426,2188.23698,0,0.461095,0,0,2,36.185507,2143.779599,0,0.0,0.0,1.0,0.0,0.0
357150,1511,5,1,16724.850145,1282.179582,1,0.160559,0,5,0,7.078434,724.684577,0,1.0,0.0,0.0,1.0,0.0
27338,1658,3,1,6837.439342,3378.821357,0,0.284682,1,2,0,15.579616,3150.906713,0,1.0,0.0,0.0,1.0,0.0
186334,135,4,2,2089.837877,888.436685,0,0.174801,0,2,0,19.039375,818.775423,0,1.0,0.0,0.0,1.0,0.0
52770,919,1,1,10109.091291,2916.343534,0,0.286663,0,3,0,12.860144,2579.373824,0,0.0,1.0,0.0,1.0,0.0
219216,919,3,3,6132.973854,1668.93975,0,0.143835,1,1,1,11.286543,1464.507288,0,1.0,0.0,0.0,1.0,0.0
350231,522,1,3,6440.988429,438.151916,0,0.597981,1,2,1,31.362584,223.452302,0,0.0,1.0,0.0,1.0,0.0
154485,549,5,1,3269.846373,1607.578267,0,0.564263,0,2,0,64.359331,1498.583388,0,0.0,0.0,1.0,0.0,0.0
10243,324,2,2,4502.063568,266.931101,0,0.236194,0,2,0,51.902965,116.862315,1,1.0,0.0,0.0,1.0,0.0
1102,264,2,3,2788.254687,764.020006,0,0.318237,0,2,0,6.693965,671.078183,0,1.0,0.0,0.0,1.0,0.0
279348,1894,5,1,3005.916831,1909.504193,0,0.417362,0,2,0,29.70943,1809.306966,0,1.0,0.0,0.0,1.0,0.0
193762,1089,4,2,8278.628102,4691.562893,0,0.354582,1,2,0,32.011763,4415.608623,0,0.0,1.0,0.0,1.0,0.0
89368,1424,1,2,1868.263117,2865.330118,0,0.082723,0,3,0,55.575693,2803.054681,0,0.0,1.0,0.0,0.0,1.0
141429,1535,3,1,2115.848212,1425.620919,1,0.396675,4,2,0,61.028189,1355.092645,0,1.0,0.0,0.0,0.0,0.0
233392,985,1,1,3997.364915,6459.242414,1,0.24995,3,4,0,18.15811,6325.996917,1,1.0,0.0,0.0,1.0,0.0
35752,1696,1,1,1610.252351,1219.006045,0,0.176584,0,4,0,3.687702,1165.330967,0,0.0,0.0,1.0,1.0,0.0
338358,952,1,1,1632.47007,574.861112,0,0.269007,0,2,0,28.091422,520.445443,0,0.0,0.0,0.0,1.0,0.0
320326,1991,2,1,5014.755042,6367.267859,0,0.389388,1,6,0,43.704181,6200.109358,0,1.0,0.0,0.0,1.0,0.0
126326,1694,5,2,6285.890203,5302.196885,0,0.59775,1,1,0,26.073914,5092.667212,0,0.0,1.0,0.0,1.0,0.0
121485,268,3,1,5940.705782,1259.089468,0,0.201876,0,3,0,25.383456,1061.065942,0,1.0,0.0,0.0,1.0,0.0
202501,829,2,1,12035.163004,1965.537841,0,0.402193,2,4,0,8.704741,1564.365741,0,0.0,1.0,0.0,1.0,0.0
2639,1852,1,1,4477.057298,578.269042,0,0.254099,0,3,1,102.742093,429.033798,1,1.0,0.0,0.0,1.0,0.0
231591,155,3,1,5263.572389,937.799077,0,0.191896,3,5,0,4.043836,762.346664,0,1.0,0.0,0.0,1.0,0.0
82959,358,5,1,2847.883319,1612.922926,0,0.203895,0,4,1,2.6933,1517.993482,0,1.0,0.0,0.0,1.0,0.0
65479,1041,1,2,6897.585827,346.086041,0,0.292396,0,4,1,43.332988,116.166513,1,1.0,0.0,0.0,1.0,0.0
128615,1812,5,1,7875.794828,782.699132,0,0.468532,1,3,0,48.201904,520.172638,0,1.0,0.0,0.0,1.0,0.0
243204,1061,4,3,3460.432135,1812.685458,0,0.227322,1,3,0,64.615584,1697.33772,1,0.0,1.0,0.0,0.0,0.0
156002,552,1,2,5994.393205,3107.845869,0,0.208876,0,1,1,31.952497,2908.032762,0,1.0,0.0,0.0,1.0,0.0
341437,1222,4,3,3282.474029,3464.693679,0,0.196811,2,4,0,23.722266,3355.277878,0,0.0,0.0,0.0,1.0,0.0
28316,1379,3,3,5867.72455,1320.887271,0,0.274138,1,2,1,37.713169,1125.296452,0,1.0,0.0,0.0,1.0,0.0
267154,688,5,3,6014.076002,1278.032265,0,0.15773,2,4,2,35.711852,1077.563065,0,0.0,0.0,1.0,0.0,0.0
30095,1226,5,3,4000.796108,1928.601735,0,0.141027,0,6,0,83.264816,1795.241865,0,0.0,0.0,0.0,1.0,0.0
286510,253,2,3,4855.052614,548.780904,1,0.078401,0,4,2,76.500932,386.945817,0,0.0,0.0,1.0,0.0,1.0
38688,460,5,1,8157.781342,3691.288708,0,0.308031,2,5,0,11.851977,3419.362663,1,1.0,0.0,0.0,0.0,0.0
204335,795,5,2,4518.921003,761.235284,0,0.225405,2,3,0,17.219933,610.604584,0,1.0,0.0,0.0,1.0,0.0
210563,1703,2,2,2276.700986,2425.874801,0,0.142824,0,3,1,71.775606,2349.984768,1,1.0,0.0,0.0,0.0,0.0
331954,471,3,1,4570.354694,755.806098,1,0.234709,2,3,0,17.871298,603.460941,0,0.0,0.0,1.0,1.0,0.0
16210,1739,1,1,6286.394241,1421.047522,0,0.424968,4,2,0,97.375393,1211.501047,0,0.0,1.0,0.0,1.0,0.0
88072,913,3,2,1997.577309,1502.240515,0,0.280969,4,1,0,64.569931,1435.654605,0,1.0,0.0,0.0,1.0,0.0
125719,1716,4,2,6736.183511,1711.983473,0,0.430092,1,4,0,27.481907,1487.444023,1,1.0,0.0,0.0,0.0,0.0
322701,683,4,1,4369.789944,1731.153865,0,0.370861,0,3,0,24.190206,1585.4942,1,0.0,0.0,1.0,1.0,0.0
76711,1074,5,2,2033.256131,909.125873,0,0.210819,0,3,2,38.503017,841.350668,0,0.0,0.0,1.0,0.0,0.0
259237,168,2,3,4955.736413,1932.768276,0,0.404388,2,4,1,9.165252,1767.577062,0,1.0,0.0,0.0,0.0,0.0
79945,1523,5,1,4753.71923,1033.59268,0,0.379098,0,2,0,8.849079,875.135372,0,1.0,0.0,0.0,1.0,0.0
39318,586,4,1,6650.733676,1139.466181,0,0.357834,0,0,0,5.917198,917.775059,0,0.0,0.0,0.0,0.0,0.0
275535,53,4,3,6527.863917,6197.451807,0,0.181842,2,2,0,68.41217,5979.856343,1,1.0,0.0,0.0,0.0,0.0
65484,1960,2,3,3058.820839,1338.514786,0,0.648442,3,3,0,49.13919,1236.554092,1,0.0,1.0,0.0,1.0,0.0
147890,1572,5,2,3653.87971,4745.204926,0,0.053882,1,1,0,32.054667,4623.408935,0,1.0,0.0,0.0,1.0,0.0
220490,398,1,3,1496.837533,1705.175186,1,0.401298,1,4,0,6.771294,1655.280601,0,1.0,0.0,0.0,0.0,0.0
180080,574,4,3,2293.628399,1806.308546,0,0.774077,3,4,1,39.949391,1729.854266,0,1.0,0.0,0.0,1.0,0.0
118806,138,5,1,5339.702179,1754.955332,0,0.150594,0,3,0,9.069801,1576.965259,1,0.0,0.0,0.0,0.0,0.0
156664,571,3,2,8712.565242,4312.118248,0,0.137918,1,6,1,29.068481,4021.699407,0,1.0,0.0,0.0,1.0,0.0
373921,469,2,2,19414.224146,3438.639694,0,0.195752,3,6,1,65.123175,2791.498889,0,0.0,0.0,1.0,1.0,0.0
381769,1337,4,2,4663.874721,2826.913447,0,0.278539,1,3,1,55.70416,2671.450956,1,0.0,0.0,1.0,1.0,0.0
366181,1779,1,1,2530.936115,305.142106,1,0.477976,2,3,0,23.274981,220.777569,0,1.0,0.0,0.0,1.0,0.0
317229,1798,4,3,6313.110057,3640.517575,0,0.144456,2,2,0,8.125542,3430.080573,0,0.0,0.0,0.0,0.0,0.0
307574,326,2,3,3622.424651,2575.756105,0,0.533491,4,1,0,9.627628,2455.008617,1,1.0,0.0,0.0,1.0,0.0
131091,593,5,1,4545.971061,3870.177625,0,0.277243,2,2,0,27.398628,3718.645257,0,0.0,1.0,0.0,1.0,0.0
235604,289,2,2,1727.223468,4008.044389,0,0.211675,1,1,0,27.455563,3950.470274,1,1.0,0.0,0.0,1.0,0.0
159054,1805,4,2,7663.659336,2139.980588,0,0.205354,2,1,0,8.788143,1884.525277,0,0.0,1.0,0.0,0.0,0.0
328801,1469,2,3,12658.727547,3200.765643,0,0.23806,0,5,0,40.342656,2778.808059,0,1.0,0.0,0.0,1.0,0.0
13743,133,1,1,6920.511986,629.646736,0,0.439149,1,4,0,23.562,398.963003,1,1.0,0.0,0.0,1.0,0.0
217081,652,3,2,5025.847758,1833.747977,0,0.208262,1,2,1,52.561678,1666.219718,0,1.0,0.0,0.0,1.0,0.0
187081,1579,5,3,4352.515386,3882.516663,1,0.36551,1,2,1,54.204545,3737.432817,0,1.0,0.0,0.0,1.0,0.0
279635,74,5,2,1993.858738,1454.347556,0,0.333952,2,2,1,46.281187,1387.885599,0,1.0,0.0,0.0,1.0,0.0
377341,132,2,3,6339.86084,4706.98343,0,0.088966,1,4,0,113.007977,4495.654735,0,1.0,0.0,0.0,1.0,0.0
329250,1883,5,3,6830.624879,2521.164201,0,0.48662,2,3,0,56.722555,2293.476705,1,1.0,0.0,0.0,0.0,0.0
309676,832,1,3,1858.685551,3283.586386,0,0.263923,0,4,0,32.317391,3221.630201,1,0.0,0.0,1.0,1.0,0.0
335502,1756,3,3,2011.733194,796.665394,0,0.269061,0,4,0,31.699306,729.607621,0,0.0,1.0,0.0,1.0,0.0
349123,1517,5,2,3050.075498,1458.507839,0,0.708822,1,9,0,23.900227,1356.838656,1,0.0,0.0,1.0,1.0,0.0
250835,1830,2,3,3420.422428,2171.74688,0,0.249781,1,3,0,25.596804,2057.732799,0,0.0,0.0,1.0,1.0,0.0
322845,1345,3,2,6840.724063,2931.334604,0,0.273999,1,4,0,66.931752,2703.310469,0,1.0,0.0,0.0,0.0,0.0
207283,878,5,2,9283.555538,551.796235,0,0.171263,1,0,0,16.617151,242.344384,1,1.0,0.0,0.0,1.0,0.0
194266,1674,2,2,8548.196913,2772.391322,0,0.367119,0,4,0,44.661301,2487.451425,0,0.0,0.0,0.0,0.0,1.0
173652,50,2,2,3040.685229,1303.432552,0,0.220892,1,5,0,9.761879,1202.076378,0,0.0,0.0,1.0,1.0,0.0
377519,1720,2,3,5920.968848,1429.602684,0,0.554869,0,3,0,11.638283,1232.237055,0,1.0,0.0,0.0,1.0,0.0
121445,1011,1,1,1608.056838,1875.012282,0,0.259275,1,1,0,17.668244,1821.410387,0,0.0,0.0,0.0,1.0,0.0
346824,1116,5,1,3832.522705,1253.692709,0,0.058955,0,1,1,34.221019,1125.941952,0,0.0,1.0,0.0,1.0,0.0
370843,829,2,3,5850.143743,103.776804,0,0.630867,1,4,0,63.775619,-91.227988,1,1.0,0.0,0.0,1.0,0.0
135691,1009,4,1,8278.118557,4658.374134,0,0.051437,0,5,0,10.57047,4382.436849,0,1.0,0.0,0.0,1.0,0.0
202018,91,3,1,6111.332799,1794.287065,0,0.195435,0,1,0,32.645093,1590.575972,0,1.0,0.0,0.0,1.0,0.0
65102,824,3,3,2879.519563,1827.558655,0,0.433042,0,2,1,11.366388,1731.574669,0,1.0,0.0,0.0,1.0,0.0
5709,1949,4,3,3623.541297,2805.680222,0,0.431231,1,4,0,26.327335,2684.895512,1,1.0,0.0,0.0,0.0,0.0
149311,1673,3,1,4803.84085,5646.66437,0,0.489089,3,3,0,4.37815,5486.536342,0,1.0,0.0,0.0,1.0,0.0
399503,1281,4,1,1041.446128,2151.275344,0,0.315379,0,2,0,6.418615,2116.560473,1,0.0,0.0,0.0,1.0,0.0
117521,592,5,3,3067.766465,631.604023,0,0.03051,1,6,0,78.976698,529.345141,0,0.0,0.0,0.0,0.0,1.0
180249,1765,5,2,8823.977815,2146.80267,0,0.244422,0,5,1,14.310689,1852.670077,0,0.0,1.0,0.0,0.0,0.0
39883,1303,3,2,5911.649534,4859.684866,0,0.297604,3,2,2,91.90142,4662.629882,0,1.0,0.0,0.0,1.0,0.0
71498,954,4,3,14275.670763,1702.872594,0,0.281093,0,3,0,26.846694,1227.016902,0,0.0,0.0,1.0,1.0,0.0
148897,1340,4,2,5198.956447,4528.101957,0,0.19455,1,6,0,15.098642,4354.803409,1,0.0,0.0,1.0,1.0,0.0
290411,1412,1,3,407.811508,732.841343,0,0.417493,1,2,1,47.350094,719.247626,0,1.0,0.0,0.0,1.0,0.0
337526,343,5,1,8560.304996,4027.789283,0,0.319179,0,0,0,24.870121,3742.445784,0,1.0,0.0,0.0,1.0,0.0
174521,280,2,3,3568.319312,2031.843492,0,0.11701,2,2,0,67.664928,1912.899515,0,0.0,0.0,0.0,1.0,0.0
245480,1604,4,1,3960.863411,221.218568,0,0.167951,3,6,0,0.360192,89.189788,0,1.0,0.0,0.0,1.0,0.0
179222,1603,1,2,3492.764391,1563.934551,0,0.122514,2,0,0,23.787303,1447.509071,0,0.0,0.0,1.0,1.0,0.0
150104,163,3,1,3486.816421,785.985735,0,0.289516,2,1,0,100.493689,669.758521,0,1.0,0.0,0.0,1.0,0.0
374772,1595,2,1,6478.120764,4224.428116,0,0.150562,1,5,1,78.33311,4008.490757,0,1.0,0.0,0.0,1.0,0.0
368895,1058,2,2,2722.72826,2462.822091,0,0.218885,1,3,0,11.469743,2372.064483,0,0.0,0.0,0.0,0.0,0.0
38916,524,3,1,459.990027,1403.959609,1,0.213189,0,4,0,32.863523,1388.626608,0,0.0,1.0,0.0,1.0,0.0
366315,1965,2,3,4070.267721,3837.686062,0,0.3175,2,1,1,37.966696,3702.010471,0,0.0,0.0,0.0,1.0,0.0
171058,1812,4,2,2964.38262,933.316755,0,0.418383,1,2,2,29.302686,834.504001,1,1.0,0.0,0.0,0.0,0.0
392266,562,3,1,3666.320122,940.785064,0,0.528909,1,4,0,16.723641,818.574394,0,0.0,1.0,0.0,0.0,0.0
144558,1997,1,2,3054.689957,2856.671955,0,0.499408,2,5,0,27.851622,2754.848956,0,0.0,0.0,0.0,0.0,0.0
7973,35,2,2,3158.359766,1042.885629,0,0.212402,2,4,0,98.743583,937.60697,0,0.0,0.0,1.0,1.0,0.0
398047,994,2,3,6697.080306,808.800276,0,0.119796,2,4,1,34.154676,585.564265,1,0.0,0.0,1.0,1.0,0.0
265329,765,3,1,2026.015035,568.141444,0,0.266717,1,4,1,29.595027,500.607609,0,1.0,0.0,0.0,1.0,0.0
46563,1195,2,1,7337.587807,1106.802077,0,0.097437,2,3,0,5.487523,862.215817,0,1.0,0.0,0.0,1.0,0.0
45984,1394,1,3,6640.44779,1504.15035,0,0.127585,0,0,0,22.625243,1282.80209,0,0.0,1.0,0.0,0.0,0.0
25310,507,1,1,6807.452968,40.239184,1,0.267614,0,2,0,85.613795,-186.675915,0,1.0,0.0,0.0,1.0,0.0
394013,1871,3,3,2715.714207,1371.747171,0,0.095499,1,6,0,16.173976,1281.223364,1,1.0,0.0,0.0,1.0,0.0
370574,1635,2,3,1652.341823,1494.763454,0,0.281831,4,6,0,28.397982,1439.685393,0,0.0,1.0,0.0,0.0,0.0
186193,1772,2,1,9774.93027,1469.930328,0,0.393382,2,2,0,13.938224,1144.099319,0,0.0,0.0,0.0,0.0,1.0
213351,1212,5,2,3724.305651,1018.80164,1,0.278233,3,5,0,15.088864,894.658118,1,1.0,0.0,0.0,1.0,0.0
252513,232,2,1,2453.246886,1565.350456,0,0.558562,1,4,1,43.41578,1483.57556,1,0.0,1.0,0.0,1.0,0.0
338159,63,3,1,1048.778588,3868.785113,0,0.047539,0,6,0,2.436825,3833.825827,1,0.0,1.0,0.0,1.0,0.0
3243,394,2,3,7052.080423,925.642731,0,0.246826,2,2,1,72.92376,690.573383,0,1.0,0.0,0.0,1.0,0.0
41369,236,1,1,1142.413687,3596.163515,0,0.225874,2,2,2,63.150163,3558.083059,0,0.0,1.0,0.0,1.0,0.0
229484,211,3,3,3866.86538,1257.670544,0,0.166138,1,4,0,41.9708,1128.775031,0,0.0,1.0,0.0,1.0,0.0
